Name,URL,Description,Count,Last Date
alibaba / HandyJSON,https://github.com/alibaba/HandyJSON,A handy swift json-object serialization/deserialization library,1,2017-12-27
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-27
CosmicMind / Material,https://github.com/CosmicMind/Material,A UI/UX framework for creating beautiful applications.,1,2017-12-27
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-27
quicktype / quicktype-xcode,https://github.com/quicktype/quicktype-xcode,"Xcode extension to paste JSON as Swift, Obj-C++, Java and more",1,2017-12-27
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-26
scalalang2 / RedCookie,https://github.com/scalalang2/RedCookie,Simple and quick translation right from the Menu bar,1,2017-12-26
koher / EasyImagy,https://github.com/koher/EasyImagy,Makes it easy to process images in Swift,1,2017-12-26
azonov / ExpandableTable,https://github.com/azonov/ExpandableTable,AZExpandable is a lightweight proxy for UITableView to expand cells.,1,2017-12-26
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-26
EyreFree / EFQRCode,https://github.com/EyreFree/EFQRCode,A better way to operate quick response code in Swift.,1,2017-12-26
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-26
lkzhao / Hero,https://github.com/lkzhao/Hero,Elegant transition library for iOS & tvOS,1,2017-12-26
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-26
lelandrichardson / recoil,https://github.com/lelandrichardson/recoil,Swift and Kotlin ports of React (Prototype),1,2017-12-26
linkedin / LayoutKit,https://github.com/linkedin/LayoutKit,"LayoutKit is a fast view layout library for iOS, macOS, and tvOS.",1,2017-12-26
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2017-12-26
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-26
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-26
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-26
overtake / TelegramSwift,https://github.com/overtake/TelegramSwift,Source code of Telegram for macos on Swift 4.0,1,2017-12-26
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-26
AudioKit / AudioKit,https://github.com/AudioKit/AudioKit,"Swift audio synthesis, processing, & analysis platform for iOS, macOS and tvOS",1,2017-12-26
uias / Tabman,https://github.com/uias/Tabman,™️ A powerful paging view controller with indicator bar.,1,2017-12-26
CosmicMind / Material,https://github.com/CosmicMind/Material,A UI/UX framework for creating beautiful applications.,1,2017-12-26
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-26
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-26
caiyue1993 / IceCream,https://github.com/caiyue1993/IceCream,Sync Realm Database with CloudKit,1,2017-12-26
airbnb / Lona,https://github.com/airbnb/Lona,"A tool for defining design systems and using them to generate cross-platform UI code, Sketch files, images, and other artifacts.",1,2017-12-26
kean / Nuke,https://github.com/kean/Nuke,A powerful image loading and caching framework,1,2017-12-26
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-25
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-25
azonov / ExpandableTable,https://github.com/azonov/ExpandableTable,AZExpandable is a lightweight proxy for UITableView to expand cells.,1,2017-12-25
lelandrichardson / recoil,https://github.com/lelandrichardson/recoil,Swift and Kotlin ports of React (Prototype),1,2017-12-25
koher / EasyImagy,https://github.com/koher/EasyImagy,Makes it easy to process images in Swift,1,2017-12-25
scalalang2 / RedCookie,https://github.com/scalalang2/RedCookie,RedCookie is mac os application which provides translation features very quickly.,1,2017-12-25
overtake / TelegramSwift,https://github.com/overtake/TelegramSwift,Source code of Telegram for macos on Swift 4.0,1,2017-12-25
lkzhao / Hero,https://github.com/lkzhao/Hero,Elegant transition library for iOS & tvOS,1,2017-12-25
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-25
