Name,URL,Description,Count,Last Date
invertase / react-native-firebase,https://github.com/invertase/react-native-firebase,🔥 A well-tested feature-rich modular Firebase implementation for React Native. Supports both iOS & Android platforms for all Firebase services.,1,2025-02-28
lodash / lodash,https://github.com/lodash/lodash,"A modern JavaScript utility library delivering modularity, performance, & extras.",1,2025-02-28
brave / brave-browser,https://github.com/brave/brave-browser,"Brave browser for Android, iOS, Linux, macOS, Windows.",1,2025-02-28
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-02-27
FreeTubeApp / FreeTube,https://github.com/FreeTubeApp/FreeTube,An Open Source YouTube app for privacy,1,2025-02-27
lucide-icons / lucide,https://github.com/lucide-icons/lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,1,2025-02-27
jaywcjlove / awesome-mac,https://github.com/jaywcjlove/awesome-mac," Now we have become very big, Different from the original idea. Collect premium software in various categories.",1,2025-02-27
UseInterstellar / Interstellar,https://github.com/UseInterstellar/Interstellar,One of the most popular modern web proxies with blazing fast speeds and a variety of games.,1,2025-02-27
jgraph / drawio-desktop,https://github.com/jgraph/drawio-desktop,Official electron build of draw.io,1,2025-02-27
bluewave-labs / Checkmate,https://github.com/bluewave-labs/Checkmate,"Checkmate is an open-source, self-hosted tool designed to track and monitor server hardware, uptime, response times, and incidents in real-time with beautiful visualizations.",1,2025-02-27
pollinations / pollinations,https://github.com/pollinations/pollinations,Free Open-Source Image and Text Generation,1,2025-02-27
cyb3rfox / Aurora-Incident-Response,https://github.com/cyb3rfox/Aurora-Incident-Response,Incident Response Documentation made easy. Developed by Incident Responders for Incident Responders,1,2025-02-27
quasarframework / quasar,https://github.com/quasarframework/quasar,Quasar Framework - Build high-performance VueJS user interfaces in record time,1,2025-02-27
OpenSignLabs / OpenSign,https://github.com/OpenSignLabs/OpenSign,🔥 The free & Open Source DocuSign alternative,1,2025-02-27
LimeSurvey / LimeSurvey,https://github.com/LimeSurvey/LimeSurvey,"🔥 LimeSurvey – A powerful, open-source survey platform. A free alternative to SurveyMonkey, Typeform, Qualtrics, and Google Forms, making it simple to create online surveys and forms with unmatched flexibility.",1,2025-02-27
ckeditor / ckeditor5,https://github.com/ckeditor/ckeditor5,"Powerful rich text editor framework with a modular architecture, modern integrations, and features like collaborative editing.",1,2025-02-27
wanglin2 / mind-map,https://github.com/wanglin2/mind-map,一个还算强大的Web思维导图。A relatively powerful web mind map.,1,2025-02-27
axios / axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,1,2025-02-27
facebook / react,https://github.com/facebook/react,The library for web and native user interfaces.,1,2025-02-27
HeyPuter / puter,https://github.com/HeyPuter/puter,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",1,2025-02-27
dream-num / Luckysheet,https://github.com/dream-num/Luckysheet,"Luckysheet is an online spreadsheet like excel that is powerful, simple to configure, and completely open source.",1,2025-02-27
SortableJS / Sortable,https://github.com/SortableJS/Sortable,Reorderable drag-and-drop lists for modern browsers and touch devices. No jQuery or framework required.,1,2025-02-27
FreeTubeApp / FreeTube,https://github.com/FreeTubeApp/FreeTube,An Open Source YouTube app for privacy,1,2025-02-26
HeyPuter / puter,https://github.com/HeyPuter/puter,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable.",1,2025-02-26
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-02-26
hiteshchoudhary / apihub,https://github.com/hiteshchoudhary/apihub,"Your own API Hub to learn and master API interaction. Ideal for frontend, mobile dev and backend developers.",1,2025-02-26
chartjs / Chart.js,https://github.com/chartjs/Chart.js,Simple HTML5 Charts using the <canvas> tag,1,2025-02-26
pollinations / pollinations,https://github.com/pollinations/pollinations,Free Open-Source Image and Text Generation,1,2025-02-26
academind / react-complete-guide-course-resources,https://github.com/academind/react-complete-guide-course-resources,"React - The Complete Guide Course Resources (Code, Attachments, Slides)",1,2025-02-26
sudheerj / reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,1,2025-02-26
projectdiscovery / nuclei-templates,https://github.com/projectdiscovery/nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,1,2025-02-26
invertase / react-native-firebase,https://github.com/invertase/react-native-firebase,🔥 A well-tested feature-rich modular Firebase implementation for React Native. Supports both iOS & Android platforms for all Firebase services.,1,2025-02-26
trekhleb / javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,1,2025-02-26
electerm / electerm,https://github.com/electerm/electerm,"📻Terminal/ssh/telnet/serialport/RDP/VNC/sftp client(linux, mac, win)",1,2025-02-26
devlikeapro / waha,https://github.com/devlikeapro/waha,"WAHA - WhatsApp HTTP API (REST API) that you can configure in a click! 3 engines: WEBJS (browser based), NOWEB (websocket nodejs), GOWS (websocket go)",1,2025-02-26
WhiskeySockets / Baileys,https://github.com/WhiskeySockets/Baileys,Lightweight full-featured typescript/javascript WhatsApp Web API,1,2025-02-26
FreeTubeApp / FreeTube,https://github.com/FreeTubeApp/FreeTube,An Open Source YouTube app for privacy,1,2025-02-25
drawdb-io / drawdb,https://github.com/drawdb-io/drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1,2025-02-25
qist / tvbox,https://github.com/qist/tvbox,OK影视、tvbox配置文件，如果喜欢，请Fork自用。使用前请仔细阅读仓库说明，一旦使用将被视为你已了解。,1,2025-02-25
iptv-org / iptv,https://github.com/iptv-org/iptv,Collection of publicly available IPTV channels from all over the world,1,2025-02-25
