Name,URL,Description,Count,Last Date
30-seconds / 30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,1,2018-11-20
SheetJS / js-xlsx,https://github.com/SheetJS/js-xlsx,📗,1,2018-11-20
NervJS / taro,https://github.com/NervJS/taro,多端统一开发框架，支持用 React 的开发方式编写一次代码，生成能运行在微信小程序/百度智能小程序/支付宝小程序、H5、React Native 等的应用。,1,2018-11-20
TarekRaafat / autoComplete.js,https://github.com/TarekRaafat/autoComplete.js,Simple autocomplete pure vanilla Javascript library.,1,2018-11-20
axios / axios,https://github.com/axios/axios,Promise based HTTP client for the browser and node.js,1,2018-11-20
facebook / create-react-app,https://github.com/facebook/create-react-app,Set up a modern web app by running one command.,1,2018-11-20
facebook / react-native,https://github.com/facebook/react-native,A framework for building native apps with React.,1,2018-11-20
GoogleChromeLabs / ProjectVisBug,https://github.com/GoogleChromeLabs/ProjectVisBug,🎨,1,2018-11-20
reiinakano / arbitrary-image-stylization-tfjs,https://github.com/reiinakano/arbitrary-image-stylization-tfjs,Arbitrary image stylization using TensorFlow.js,1,2018-11-20
enquirer / enquirer,https://github.com/enquirer/enquirer,"Stylish, intuitive and user-friendly prompts.",1,2018-11-20
storybooks / storybook,https://github.com/storybooks/storybook,"Interactive UI component dev & test: React, React Native, Vue, Angular, Ember",1,2018-11-20
karanchahal / DoodleMaster,https://github.com/karanchahal/DoodleMaster,"""Don't code your UI, Draw it !""",1,2018-11-19
ianstormtaylor / slate,https://github.com/ianstormtaylor/slate,A completely customizable framework for building rich text editors.,1,2018-11-19
vuejs / vue,https://github.com/vuejs/vue,🖖,1,2018-11-19
tensorspace-team / tensorspace,https://github.com/tensorspace-team/tensorspace,"Neural network 3D visualization framework, build interactive and intuitive model in browsers, support pre-trained deep learning models from TensorFlow, Keras, TensorFlow.js",1,2018-11-19
facebook / react,https://github.com/facebook/react,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",1,2018-11-19
atlassian / react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Beautiful and accessible drag and drop for lists with React,1,2018-11-19
antonmedv / fx,https://github.com/antonmedv/fx,Terminal JSON viewer,1,2018-11-19
leonardomso / 33-js-concepts,https://github.com/leonardomso/33-js-concepts,📜,1,2018-11-19
enquirer / enquirer,https://github.com/enquirer/enquirer,"Stylish, intuitive and user-friendly prompts.",1,2018-11-19
30-seconds / 30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,1,2018-11-19
GoogleChromeLabs / carlo,https://github.com/GoogleChromeLabs/carlo,Web rendering surface for Node applications,1,2018-11-19
gatsbyjs / gatsby,https://github.com/gatsbyjs/gatsby,"Build blazing fast, modern apps and websites with React",1,2018-11-19
